name,region,width,geometry
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40404,51.27288],[0.40409,51.27291]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40198,51.2744],[0.40217,51.27435]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40217,51.27435],[0.4022,51.2742]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.4022,51.27419],[0.40199,51.27412]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40199,51.27412],[0.40179,51.27419]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40179,51.27419],[0.40181,51.27434]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40181,51.27434],[0.40198,51.2744]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41036,51.27129],[0.41057,51.27123]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41057,51.27123],[0.41046,51.2711]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41046,51.2711],[0.41029,51.27114]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41029,51.27114],[0.41028,51.27125]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41028,51.27125],[0.41036,51.27129]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41542,51.27006],[0.41561,51.27002]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41561,51.27002],[0.41555,51.26986]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41554,51.26986],[0.4153,51.26992]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.4153,51.26992],[0.41537,51.27005]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41537,51.27005],[0.41542,51.27006]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40369,51.27027],[0.40376,51.27029]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.85249,51.40741],[0.85247,51.40738]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40376,51.27029],[0.40399,51.27017]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40399,51.27017],[0.40382,51.27006]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40382,51.27006],[0.40361,51.27013]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40361,51.27013],[0.40369,51.27027]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.39933,51.27034],[0.39964,51.27025]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.39964,51.27025],[0.3995,51.27009]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.3995,51.27009],[0.39925,51.27016]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.39925,51.27016],[0.39933,51.27034]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40027,51.27352],[0.40051,51.27347]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40051,51.27347],[0.40051,51.27332]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40051,51.27332],[0.40024,51.27329]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40024,51.27329],[0.40016,51.27347]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.40016,51.27347],[0.40027,51.27352]]}"
Island Way West,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.53808,51.40901],[0.5382,51.40911]]}"
Island Way West,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.5382,51.40911],[0.53833,51.40902]]}"
Island Way West,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.53833,51.40902],[0.53808,51.40901]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53414,51.3789],[0.53412,51.37873]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53412,51.37873],[0.53407,51.37872]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53407,51.37872],[0.53398,51.37872]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53398,51.37872],[0.53387,51.37884]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53387,51.37884],[0.53396,51.37891]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53396,51.37891],[0.53414,51.3789]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.56209,51.39135],[0.56165,51.39027],[0.56301,51.38937],[0.56369,51.3902],[0.56592,51.38996],[0.56671,51.39156]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.56671,51.39156],[0.56419,51.39208],[0.56363,51.39083],[0.56209,51.39135]]}"
,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.57452,51.38833],[0.57434,51.38826]]}"
,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.57434,51.38826],[0.57416,51.38836]]}"
,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.57416,51.38836],[0.57433,51.38849]]}"
,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.57433,51.38849],[0.57452,51.38833]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.3943,51.19928],[0.39424,51.19933]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.39457,51.19948],[0.39464,51.19942]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.39464,51.19942],[0.39451,51.19925]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.39451,51.19925],[0.3943,51.19928]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.55415,51.4316],[0.55437,51.43164]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.55437,51.43164],[0.55464,51.4315]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.55464,51.4315],[0.55448,51.43128]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.55448,51.43128],[0.55421,51.43127]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.55421,51.43127],[0.55404,51.4314]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.55404,51.4314],[0.55415,51.4316]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57918,51.44431],[0.57946,51.44416]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57946,51.44416],[0.57928,51.44395]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57928,51.44395],[0.57912,51.44393]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57912,51.44393],[0.57888,51.44404]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57888,51.44404],[0.57885,51.4441]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57885,51.4441],[0.57898,51.44428]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57898,51.44428],[0.57918,51.44431]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5169,51.39535],[0.51705,51.39534]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51705,51.39534],[0.51725,51.39519]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51725,51.39519],[0.51724,51.39509]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51724,51.39509],[0.51694,51.39497]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51694,51.39497],[0.51685,51.39498]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51685,51.39498],[0.51666,51.39513]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51666,51.39513],[0.51666,51.3952]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51666,51.3952],[0.51682,51.39533]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51682,51.39533],[0.5169,51.39535]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.74122,51.34157],[0.7411,51.34159]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.74109,51.34159],[0.741,51.34165]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.741,51.34165],[0.7411,51.34187]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.7411,51.34187],[0.74135,51.34186]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.74135,51.34186],[0.74141,51.34183]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.74141,51.34183],[0.74144,51.34166]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.74144,51.34166],[0.74129,51.34158]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.74129,51.34158],[0.74122,51.34157]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.733,51.34639],[0.73295,51.34641]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73295,51.34641],[0.73289,51.34647]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73289,51.34647],[0.73296,51.34661]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73296,51.34661],[0.73301,51.34662]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73301,51.34662],[0.73319,51.34662]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73319,51.34662],[0.7333,51.34652]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.7333,51.34652],[0.73324,51.34641]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73324,51.34641],[0.73317,51.34638]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73317,51.34638],[0.733,51.34639]]}"
Staplehurst Road,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.71479,51.35016],[0.71449,51.35013]]}"
Staplehurst Road,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.71449,51.35013],[0.7143,51.35028]]}"
Staplehurst Road,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.7143,51.35028],[0.7144,51.35045]]}"
Staplehurst Road,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.7144,51.35045],[0.71459,51.35049]]}"
Staplehurst Road,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.71459,51.35049],[0.71485,51.35041]]}"
Staplehurst Road,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.71485,51.35041],[0.7149,51.35032]]}"
Staplehurst Road,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.7149,51.35032],[0.71479,51.35016]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73402,51.36865],[0.7342,51.36859]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.7342,51.36859],[0.73425,51.36844]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73425,51.36844],[0.73409,51.36838]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73409,51.36838],[0.73387,51.3684]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73387,51.3684],[0.73365,51.36847]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73365,51.36847],[0.7336,51.36862]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.7336,51.36862],[0.73378,51.3687]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.73378,51.3687],[0.73402,51.36865]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.70997,51.35147],[0.70921,51.35196]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.70921,51.35196],[0.70918,51.35203]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.70918,51.35203],[0.70927,51.35232]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.70928,51.35232],[0.70975,51.35247]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.70975,51.35247],[0.7109,51.35184]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.7109,51.35184],[0.71091,51.35173]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.71091,51.35173],[0.71074,51.35148]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.71074,51.35148],[0.71032,51.35139]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.71032,51.35139],[0.70997,51.35147]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.70737,51.35131],[0.7081,51.35154],[0.70737,51.35131]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.74407,51.42488],[0.74389,51.42486]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.74389,51.42486],[0.74386,51.42487]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.74386,51.42487],[0.74378,51.42497]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.74378,51.42497],[0.74384,51.42504]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.74384,51.42504],[0.744,51.42506]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.744,51.42506],[0.74404,51.42504]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.74405,51.42504],[0.7441,51.42491]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.7441,51.42491],[0.74407,51.42488]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.76,51.41037],[0.76011,51.41034]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.76011,51.41034],[0.76012,51.40996]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.76012,51.40996],[0.76003,51.40993]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.76002,51.40993],[0.75972,51.40997]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.75972,51.40997],[0.75963,51.41003]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.75963,51.41003],[0.75989,51.41037]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.75989,51.41037],[0.76,51.41037]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.47868,51.38487],[0.47863,51.38491]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.51523,51.4011],[0.51486,51.40111]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.47863,51.38491],[0.47862,51.38501]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.47862,51.38501],[0.47886,51.38511]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.47886,51.38511],[0.47907,51.38496]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.47907,51.38496],[0.47898,51.38485]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.47898,51.38485],[0.47888,51.38483]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.47888,51.38483],[0.47868,51.38487]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41147,51.29861],[0.41177,51.29855]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41177,51.29855],[0.41155,51.29845]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41154,51.29845],[0.41147,51.29861]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53805,51.41991],[0.53816,51.41989]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53816,51.41989],[0.53814,51.41967]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53814,51.41967],[0.53808,51.41965]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53808,51.41965],[0.53785,51.41971]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53785,51.41971],[0.53782,51.41975]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53782,51.41975],[0.53797,51.41991]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53797,51.41991],[0.53805,51.41991]]}"
Cedar Road; Hawthorn Road,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.483,51.39171],[0.48306,51.39161]]}"
Cedar Road; Hawthorn Road,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.48306,51.39161],[0.4829,51.39158]]}"
Cedar Road; Hawthorn Road,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.48289,51.39158],[0.48285,51.39168]]}"
Cedar Road; Hawthorn Road,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.48285,51.39168],[0.483,51.39171]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.48215,51.38215],[0.48231,51.38218]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.48231,51.38218],[0.48239,51.38216]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.71685,51.34282],[0.71672,51.34267]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.48239,51.38216],[0.48245,51.38197]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.48245,51.38197],[0.48231,51.38192]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.48231,51.38192],[0.48209,51.38201]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.48209,51.38201],[0.48209,51.38213]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.48209,51.38213],[0.48215,51.38215]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.47547,51.37976],[0.47552,51.37974]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.47552,51.37974],[0.47546,51.37967]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.47546,51.37967],[0.47542,51.37975]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.47542,51.37975],[0.47547,51.37976]]}"
Elmwood Road,Medway,9.6,"{""type"":""LineString"",""coordinates"":[[0.52399,51.4253],[0.52377,51.42532]]}"
Elmwood Road,Medway,9.6,"{""type"":""LineString"",""coordinates"":[[0.52377,51.42532],[0.52399,51.4253]]}"
Allington Drive,Medway,9.6,"{""type"":""LineString"",""coordinates"":[[0.47509,51.40014],[0.47579,51.40117]]}"
Allington Drive,Medway,9.6,"{""type"":""LineString"",""coordinates"":[[0.47579,51.40117],[0.4769,51.40131]]}"
Allington Drive,Medway,9.6,"{""type"":""LineString"",""coordinates"":[[0.4769,51.40131],[0.47742,51.40105]]}"
Allington Drive,Medway,9.6,"{""type"":""LineString"",""coordinates"":[[0.47742,51.40105],[0.47785,51.40076]]}"
Allington Drive,Medway,9.6,"{""type"":""LineString"",""coordinates"":[[0.47785,51.40076],[0.47662,51.3992],[0.47465,51.3996],[0.47509,51.40014]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56897,51.36974],[0.56914,51.36965]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56914,51.36965],[0.56911,51.36952]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56911,51.36952],[0.56887,51.36948]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56887,51.36948],[0.56876,51.36968]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.47151,51.29273],[0.47149,51.29277]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56876,51.36968],[0.56897,51.36974]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57715,51.36446],[0.57715,51.36436]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57715,51.36436],[0.57682,51.36438]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57682,51.36438],[0.57702,51.36452]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57702,51.36452],[0.57715,51.36446]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.4472,51.32664],[0.44721,51.32639]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.44721,51.32639],[0.44704,51.32652]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.44704,51.32652],[0.4472,51.32664]]}"
Annetts Hall,Medway,9.6,"{""type"":""LineString"",""coordinates"":[[0.31247,51.29529],[0.31377,51.29471]]}"
Annetts Hall,Medway,9.6,"{""type"":""LineString"",""coordinates"":[[0.31377,51.29471],[0.3135,51.29383],[0.31271,51.2939]]}"
Annetts Hall,Medway,9.6,"{""type"":""LineString"",""coordinates"":[[0.31271,51.2939],[0.31284,51.29479]]}"
Annetts Hall,Medway,9.6,"{""type"":""LineString"",""coordinates"":[[0.31284,51.29479],[0.31247,51.29529]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.59295,51.29796],[0.59246,51.29765]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.59246,51.29765],[0.59239,51.29768]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.59239,51.29768],[0.59295,51.29796]]}"
Thistle Hill,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.79295,51.4104],[0.79326,51.41058]]}"
Thistle Hill,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.79326,51.41058],[0.79345,51.41044]]}"
Thistle Hill,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.79345,51.41044],[0.79341,51.41032]]}"
Thistle Hill,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.79341,51.41032],[0.79295,51.4104]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.85227,51.40752],[0.85232,51.40753]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.85232,51.40753],[0.85243,51.40751]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.85244,51.40751],[0.85249,51.40741]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.85247,51.40738],[0.85221,51.40739]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.85221,51.40739],[0.85219,51.40742]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.85219,51.40742],[0.85227,51.40752]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.85738,51.40425],[0.85758,51.40409]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.85758,51.40409],[0.85727,51.40396]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.85727,51.40396],[0.8571,51.40415]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.8571,51.40415],[0.85738,51.40425]]}"
Beacon Avenue,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.41791,51.27395],[0.41821,51.27383]]}"
